DetalleID,VentaID,ProductoID,Cantidad,Precio unitario
1150,379,12,3,193.13
1151,379,8,1,288.54
1152,380,3,7,110.31
1153,380,8,9,142.27
1154,380,6,4,62.37
1155,380,6,8,284.9
1156,380,1,1,197.82
1157,381,5,10,143.54
1158,382,6,3,233.62
1159,382,9,9,289.58
1160,382,5,2,148.64
1161,382,1,10,149.08
1162,383,3,1,243.73
1163,383,11,4,199.04
1164,383,5,7,80.27
1165,384,7,1,266.78
1166,384,6,3,299.52
1167,385,11,1,220.73
1168,386,1,9,222.33
1169,386,3,5,244.5
1170,387,5,3,141.45
1171,387,5,9,205.58
1172,387,5,10,176.84
1173,388,8,10,228.87
1174,389,7,3,294.19
1175,390,8,9,68.71
1176,391,12,1,54.14
1177,391,10,3,145.83
1178,391,9,6,173.24
1179,392,2,5,255.07
1180,392,3,2,164.79
1181,392,6,1,293.61
1182,392,6,1,250.45
1183,392,3,7,228.48
1184,393,3,6,260.97
1185,394,7,1,33.52
1186,394,12,9,272.35
1187,394,10,7,222.27
1188,394,2,6,144.13
1189,394,11,3,200.32
1190,395,3,7,11.32
1191,395,5,3,265.84
1192,396,7,1,60.58
1193,396,10,6,12.94
1194,397,10,1,156.26
1195,397,6,3,266.55
1196,397,12,2,149.1
1197,398,6,3,70.6
1198,399,9,5,270.67
1199,399,8,6,169.41
1200,400,9,4,299.59
1201,400,2,1,111.92
1202,400,8,8,140.32
1203,400,10,3,72.1
1204,401,6,8,97.23
1205,402,8,3,185.33
1206,403,11,6,245.54
1207,403,9,9,153.83
1208,403,2,1,238.28
1209,404,2,5,10.52
1210,404,9,2,131.55
1211,404,9,1,230.35
1212,404,7,3,255.62
1213,405,11,5,78.91
1214,405,11,6,18.26
1215,405,6,6,82.5
1216,405,1,4,95.4
1217,406,10,10,267.89
1218,407,3,10,130.01
1219,407,12,1,25.31
1220,407,12,5,55.55
1221,408,1,4,248.08
1222,408,7,7,74.04
1223,408,9,9,208.47
1224,408,3,6,220.59
1225,408,4,7,285.81
1226,409,9,4,82.91
1227,410,12,4,97.05
1228,410,9,9,62.38
1229,411,10,3,292.96
1230,412,4,5,138.01
1231,412,10,4,293.18
1232,413,3,3,44.41
1233,413,9,8,291.74
1234,413,2,6,158.5
1235,414,7,10,27.51
1236,414,11,2,240.96
1237,415,11,4,101.07
1238,416,5,6,294.97
1239,416,9,1,256.64
1240,416,2,10,72.47
1241,416,6,10,53.59
1242,416,7,3,235.31
1243,417,11,2,147.78
1244,417,10,2,129.65
1245,418,7,2,179.11
1246,418,9,8,87.52
1247,419,2,6,181.64
1248,419,9,8,137.46
1249,419,12,10,220.44
1250,419,10,5,129.43
1251,419,8,3,44.11
1252,420,5,8,77.95
1253,420,3,3,203.96
1254,420,10,3,147.94
1255,420,4,5,112.78
1256,420,11,1,183.2
1257,421,6,8,160.08
1258,421,11,5,253.7
1259,422,10,9,10.19
1260,422,11,2,187.76
1261,423,4,3,107.96
1262,423,9,4,167.17
1263,423,3,2,77.67
1264,423,12,3,54.58
1265,424,12,8,285.18
1266,424,11,2,167.54
1267,425,1,4,62.36
1268,425,7,5,286.77
1269,425,2,1,165.48
1270,425,11,5,87.47
1271,425,12,7,61.51
1272,426,10,1,181.2
1273,426,9,2,270.69
1274,426,3,4,290.44
1275,427,6,7,95.07
1276,428,4,10,187.58
1277,428,6,2,277.71
1278,428,4,2,11.67
1279,429,11,7,270.11
1280,429,10,1,56.56
1281,429,8,2,189.62
1282,430,8,9,93.49
1283,430,6,6,280.07
1284,430,7,3,87.4
1285,431,8,4,52.76
1286,431,10,9,220.24
1287,432,5,7,132.43
1288,432,12,9,215.58
1289,432,6,3,17.56
1290,433,4,6,76.03
1291,433,5,5,153.42
1292,433,9,5,219.45
1293,433,5,5,281.58
1294,434,9,4,138.1
1295,434,4,2,29.79
1296,434,8,5,87.14
1297,435,6,4,255.0
1298,435,6,10,112.06
1299,435,9,8,84.63
1300,435,12,8,203.42
1301,436,5,9,174.45
1302,436,2,9,123.08
1303,437,3,1,95.39
1304,438,7,7,37.46
1305,438,8,4,29.31
1306,438,8,9,89.51
1307,438,9,8,132.42
1308,438,10,1,12.24
1309,439,12,2,225.25
1310,439,3,7,93.2
1311,439,2,9,54.73
1312,439,9,5,57.2
1313,439,11,2,228.31
1314,440,1,5,197.33
1315,440,3,7,50.71
1316,440,6,8,247.82
1317,440,9,5,166.14
1318,441,3,3,226.11
1319,441,10,1,172.89
1320,441,12,1,240.31
1321,442,8,10,101.47
1322,442,7,5,204.33
1323,442,10,9,87.21
1324,442,5,7,143.01
1325,442,12,7,296.63
1326,443,5,9,191.09
1327,443,7,5,151.86
1328,443,4,10,66.82
1329,443,9,7,10.71
1330,444,5,10,47.15
1331,444,4,3,213.2
1332,445,7,10,58.47
1333,445,12,6,97.17
1334,445,11,4,267.81
1335,445,9,1,242.63
1336,446,8,4,192.31
1337,446,1,1,47.67
1338,447,3,7,294.51
1339,447,1,7,26.03
1340,447,3,8,41.78
1341,447,1,4,70.68
1342,447,9,10,215.82
1343,448,1,7,55.72
1344,448,3,3,173.37
1345,448,9,2,235.1
1346,449,1,6,285.12
1347,449,8,5,145.28
1348,449,8,9,162.71
1349,450,11,6,263.06
1350,451,7,1,143.31
1351,451,5,4,73.75
1352,451,7,3,41.16
1353,451,9,4,257.5
1354,451,7,7,206.13
1355,452,7,7,158.65
1356,452,6,7,108.7
1357,453,12,8,26.39
1358,453,8,2,101.2
1359,453,2,2,258.73
1360,453,4,8,141.7
1361,454,10,7,165.79
1362,454,11,3,154.02
1363,454,6,3,148.39
1364,454,10,1,170.11
1365,455,3,5,80.69
1366,455,6,4,172.31
1367,456,2,4,89.06
1368,456,9,7,231.83
1369,456,10,7,152.55
1370,456,12,2,235.64
1371,457,3,4,22.81
1372,457,7,10,148.03
1373,457,6,7,100.55
1374,457,12,6,233.86
1375,458,1,5,185.14
1376,459,12,5,268.82
1377,459,11,4,76.37
1378,459,1,10,117.37
1379,459,3,3,131.43
1380,460,2,2,141.9
1381,460,10,8,31.66
1382,460,3,4,59.5
1383,460,2,7,265.63
1384,460,7,4,110.67
1385,461,9,6,52.14
1386,461,12,8,252.44
1387,461,11,2,236.97
1388,461,8,1,50.93
1389,462,7,3,38.62
1390,462,9,3,78.71
1391,462,9,2,258.69
1392,462,7,4,85.14
1393,463,8,1,13.59
1394,464,3,9,292.42
1395,464,5,10,108.81
1396,464,12,4,71.22
1397,465,1,3,16.22
1398,465,2,5,225.08
1399,465,12,9,113.71
1400,465,4,10,101.07
1401,466,11,8,262.14
1402,466,10,10,241.48
1403,466,2,6,258.12
1404,467,8,10,96.18
1405,468,7,5,212.1
1406,468,8,8,146.97
1407,468,10,1,45.18
1408,468,9,10,183.35
1409,469,8,7,33.24
1410,469,9,8,256.96
1411,469,11,4,36.57
1412,469,8,7,218.31
1413,469,6,3,63.8
1414,470,12,9,12.99
1415,470,1,7,114.29
1416,470,9,6,110.61
1417,470,6,8,73.08
1418,470,2,5,237.18
1419,471,5,7,63.07
1420,471,5,10,15.5
1421,471,3,3,25.04
1422,471,7,8,254.68
1423,471,2,5,257.93
1424,472,12,4,80.03
1425,473,12,8,88.55
1426,473,10,9,185.01
1427,473,6,7,43.68
1428,473,4,3,72.28
1429,473,10,3,267.11
1430,474,10,10,88.22
1431,474,5,8,238.43
1432,474,5,9,155.09
1433,474,7,9,208.27
1434,475,2,4,94.35
1435,475,9,8,164.61
1436,475,11,5,183.36
1437,476,5,6,43.18
1438,476,12,6,151.49
1439,476,10,2,290.74
1440,476,7,10,206.06
1441,477,4,1,164.78
1442,478,3,10,111.57
1443,478,6,8,266.59
1444,478,10,2,239.49
1445,479,2,4,242.41
1446,479,11,7,71.26
1447,479,9,8,167.69
1448,480,2,8,106.87
1449,481,10,1,203.94
1450,482,4,2,296.36
1451,482,8,6,191.16
1452,482,10,6,274.48
1453,483,6,4,35.59
1454,483,5,8,19.42
1455,484,12,8,156.78
1456,484,8,5,210.23
1457,484,5,7,54.11
1458,485,2,4,48.52
1459,486,2,6,250.77
1460,486,11,1,37.54
1461,487,7,9,26.44
1462,487,7,9,248.09
1463,487,6,9,295.93
1464,487,11,1,184.39
1465,487,1,3,160.59
1466,488,10,7,126.37
1467,488,4,10,14.27
1468,489,1,5,207.36
1469,489,3,7,141.15
1470,489,10,4,63.11
1471,489,9,6,80.03
1472,490,5,7,113.71
1473,490,5,9,257.0
1474,490,8,5,81.49
1475,490,1,1,102.23
1476,490,8,3,166.37
1477,491,8,1,22.68
1478,491,4,4,256.49
1479,491,7,2,148.35
1480,492,10,4,77.82
1481,492,2,8,63.15
1482,492,1,9,268.76
1483,493,6,6,144.95
1484,493,9,6,240.14
1485,494,4,7,150.85
1486,494,12,2,225.48
1487,494,4,6,233.92
1488,494,1,6,158.34
1489,494,6,5,34.56
1490,495,1,8,208.05
1491,495,12,6,99.28
1492,495,4,1,61.98
1493,495,3,9,62.25
1494,495,8,3,244.82
1495,496,12,7,266.58
1496,496,6,10,89.85
1497,496,5,2,166.73
1498,497,4,1,81.11
1499,497,2,2,173.15
1500,498,2,4,298.58
1501,498,4,9,182.23
1502,498,11,6,110.79
1503,498,3,6,34.78
1504,498,1,2,11.29
1505,499,5,8,66.41
1506,499,8,3,100.24
1507,500,4,4,262.82
1508,500,11,1,223.08
1509,500,8,6,98.68
1510,500,11,8,280.3
1511,501,2,5,29.94
1512,501,11,9,155.35
1513,501,3,7,128.35
1514,501,7,7,129.14
1515,502,12,9,178.4
1516,503,8,9,248.4
1517,504,7,4,73.17
1518,504,10,2,245.79
1519,504,3,7,129.59
1520,504,4,7,227.15
1521,504,12,6,203.79
1522,505,6,9,165.59
1523,506,9,9,297.61
1524,506,7,2,271.89
1525,506,3,2,161.28
1526,507,7,1,50.65
1527,508,5,1,86.46
1528,508,4,4,256.59
1529,509,7,4,132.45
1530,509,4,10,205.14
1531,510,4,7,145.03
1532,510,12,10,182.73
1533,511,12,5,154.03
1534,512,7,2,249.22
1535,512,3,4,236.24
1536,512,1,9,120.85
1537,512,12,2,119.53
1538,513,6,6,277.98
1539,513,8,5,212.53
1540,514,11,4,249.55
1541,514,4,10,12.88
1542,514,11,1,245.3
1543,514,8,2,229.71
1544,515,8,7,253.41
1545,515,4,9,11.89
1546,515,10,3,100.28
1547,516,12,9,83.9
1548,516,2,2,90.92
1549,517,3,6,125.1
1550,517,12,6,25.32
1551,517,12,5,124.03
1552,518,5,7,240.94
1553,518,2,6,166.96
1554,518,3,5,183.62
1555,518,4,5,235.95
1556,519,10,1,48.19
1557,519,7,10,224.14
1558,519,11,9,182.16
1559,520,2,9,15.25
1560,520,10,6,168.83
1561,520,12,4,263.52
1562,521,1,6,296.39
1563,521,12,1,237.31
1564,521,2,8,271.73
1565,521,5,6,233.75
1566,521,8,9,60.07
1567,522,2,4,199.93
1568,522,11,6,115.79
1569,522,1,3,138.22
1570,523,4,10,210.46
1571,523,12,10,71.78
1572,523,8,9,237.41
1573,524,5,5,65.79
1574,525,2,1,95.79
1575,525,10,2,69.74
1576,526,12,6,209.81
1577,526,8,10,249.2
1578,526,9,1,144.01
1579,526,8,1,289.09
1580,527,12,1,274.63
1581,527,3,9,285.93
1582,527,11,9,136.53
1583,528,4,6,20.65
1584,529,8,8,20.09
1585,530,7,5,290.14
1586,530,9,5,297.53
1587,530,7,7,152.28
1588,530,11,7,202.84
1589,530,11,9,47.57
1590,531,2,4,101.42
1591,531,4,3,148.53
1592,531,6,1,163.81
1593,532,12,5,170.87
1594,532,5,5,141.56
1595,532,6,1,274.72
1596,532,10,5,98.72
1597,532,9,6,34.77
1598,533,7,3,157.07
1599,533,4,6,157.59
1600,533,10,2,45.44
1601,533,12,5,100.99
1602,534,3,8,161.78
1603,535,2,2,46.67
1604,536,2,6,25.36
1605,536,8,5,94.17
1606,537,10,7,228.66
1607,537,9,4,63.5
1608,537,5,3,98.06
1609,537,9,1,292.97
1610,538,3,5,104.27
1611,538,9,6,236.86
1612,538,7,8,298.76
1613,538,6,8,33.97
1614,538,8,9,206.01
1615,539,4,10,129.66
1616,539,12,9,291.36
1617,540,2,9,203.59
1618,541,8,10,171.48
1619,542,6,7,197.72
1620,542,1,2,34.34
1621,542,7,4,95.32
1622,542,11,3,269.89
1623,542,9,8,219.94
1624,543,5,5,199.54
1625,543,8,8,45.81
1626,543,4,1,284.87
1627,543,4,8,252.78
1628,543,8,5,29.8
1629,544,2,8,221.41
1630,544,1,8,227.75
1631,544,4,10,164.01
1632,544,12,7,91.14
1633,545,3,8,66.66
1634,545,12,1,231.69
1635,545,3,5,212.57
1636,546,5,4,157.94
1637,546,6,1,191.34
1638,547,1,9,120.38
1639,547,12,3,134.66
1640,547,1,8,56.24
1641,548,3,6,72.78
1642,549,8,3,37.32
1643,549,2,2,272.87
1644,549,6,3,218.59
1645,549,4,2,257.68
1646,549,11,8,103.73
1647,550,11,3,146.54
1648,550,12,7,118.05
1649,551,10,5,153.57
1650,551,12,5,30.1
1651,551,7,5,138.85
1652,552,4,1,257.86
1653,552,8,8,48.53
1654,552,1,4,96.19
1655,552,8,6,161.92
1656,553,11,10,241.77
1657,553,4,6,167.23
1658,553,9,8,294.8
1659,553,11,1,182.52
1660,553,7,10,247.21
1661,554,2,7,298.47
1662,554,6,4,97.75
1663,555,1,7,266.27
1664,555,5,2,182.49
1665,555,8,7,56.4
1666,555,7,2,108.22
1667,555,1,7,35.57
1668,556,9,8,19.31
1669,556,7,8,119.23
1670,556,7,8,14.62
1671,556,11,2,297.39
1672,556,12,1,198.57
1673,557,5,4,94.17
1674,557,1,3,246.9
1675,557,2,9,162.02
1676,557,4,4,276.12
1677,558,3,4,163.48
1678,558,3,8,94.21
1679,558,8,5,252.53
1680,558,3,5,138.88
1681,558,2,4,193.2
1682,559,11,6,115.78
1683,559,8,10,216.11
1684,559,5,5,196.49
1685,559,9,3,124.35
1686,560,7,10,96.12
1687,560,11,8,105.48
1688,561,6,1,209.15
1689,562,3,7,198.76
1690,563,10,8,172.15
1691,563,4,5,259.08
1692,563,8,2,203.66
1693,563,1,4,159.52
1694,564,1,9,297.79
1695,564,12,6,56.84
1696,564,3,4,272.29
1697,565,2,3,145.97
1698,565,2,8,245.38
1699,565,1,9,258.28
1700,566,6,10,130.95
1701,567,7,7,277.73
1702,567,4,6,65.62
1703,567,1,9,190.72
1704,567,11,3,157.26
1705,568,1,5,115.08
1706,569,8,3,34.38
1707,569,9,7,60.14
1708,570,4,3,190.13
1709,570,8,2,48.69
1710,570,6,4,82.24
1711,571,2,2,38.26
1712,572,6,5,87.82
1713,573,1,3,48.23
1714,573,3,2,202.33
1715,573,12,2,132.68
1716,573,2,10,188.54
1717,573,9,1,200.45
1718,574,1,6,128.42
1719,574,9,6,190.68
1720,574,11,8,168.73
1721,575,12,10,277.11
1722,575,3,1,56.25
1723,575,12,6,139.73
1724,575,3,6,180.76
1725,575,4,4,151.66
1726,576,12,5,36.48
1727,576,11,3,19.12
1728,576,3,7,288.3
1729,576,1,3,297.75
1730,576,3,3,257.01
1731,577,1,6,219.16
1732,577,1,6,177.14
1733,577,6,10,155.46
1734,577,7,2,177.8
1735,578,6,5,247.61
1736,578,3,4,42.35
1737,578,12,2,185.42
1738,578,7,6,194.24
1739,579,2,4,225.89
1740,580,10,5,58.68
1741,580,2,8,176.81
1742,580,12,7,147.34
1743,581,9,2,189.22
1744,582,8,8,267.78
1745,582,5,1,105.72
1746,583,7,9,173.58
1747,583,3,8,10.18
1748,583,10,7,160.75
1749,584,11,1,217.91
1750,584,3,10,139.27
1751,584,11,7,39.12
1752,585,12,9,128.87
1753,585,8,10,286.98
1754,586,2,6,222.52
1755,586,12,5,172.05
1756,586,10,10,217.29
1757,587,12,9,197.92
1758,587,6,6,222.56
1759,588,7,8,203.7
1760,588,11,7,287.2
1761,588,8,1,34.41
1762,588,4,7,178.65
1763,588,3,8,140.25
1764,589,12,1,17.0
1765,589,6,6,28.36
1766,589,4,4,181.79
1767,589,12,4,108.25
1768,590,9,6,13.17
1769,590,6,7,178.02
1770,591,3,1,135.02
1771,592,1,3,197.34
1772,592,5,6,292.71
1773,592,12,7,292.72
1774,592,7,10,149.32
1775,593,8,4,293.46
1776,593,1,4,136.25
1777,594,3,1,159.95
1778,594,7,7,170.34
1779,594,11,3,123.79
1780,595,1,6,16.69
1781,595,3,2,52.01
1782,595,3,5,121.28
1783,596,7,10,265.02
1784,596,10,7,45.15
1785,596,7,1,124.07
1786,597,7,8,109.22
1787,597,5,3,231.82
1788,597,7,1,144.77
1789,598,8,3,15.23
1790,598,8,9,200.22
1791,598,6,6,70.65
1792,599,5,10,120.49
1793,599,10,1,190.21
1794,599,1,3,211.97
1795,600,5,9,290.63
1796,600,8,8,51.14
1797,601,3,7,262.69
1798,602,9,6,128.16
1799,602,9,8,183.9
1800,602,11,8,71.92
1801,602,5,4,270.65
1802,603,12,8,171.33
1803,603,7,3,140.39
1804,603,2,8,84.62
1805,603,2,3,218.81
1806,604,7,8,236.74
1807,605,6,2,24.87
1808,605,7,6,270.25
1809,605,11,1,281.8
1810,605,2,8,243.1
1811,606,12,10,144.16
1812,606,1,10,160.24
1813,607,5,8,52.34
1814,607,4,3,203.67
1815,607,1,5,198.12
1816,608,4,6,268.37
1817,608,8,5,20.64
1818,608,7,7,68.01
1819,608,1,2,46.34
1820,609,1,4,288.43
1821,610,6,10,245.83
1822,610,7,1,256.63
1823,611,7,3,282.21
1824,611,2,10,256.89
1825,612,10,9,234.17
1826,612,3,4,140.54
1827,613,2,3,163.91
1828,613,12,6,39.19
1829,613,9,8,47.45
1830,613,1,3,39.65
1831,613,5,6,249.41
1832,614,5,10,252.61
1833,614,3,6,255.0
1834,614,10,2,85.61
1835,614,11,1,180.32
1836,615,6,4,189.41
1837,615,3,6,98.83
1838,616,3,7,41.07
1839,616,10,10,87.88
1840,616,12,5,107.83
1841,616,6,2,163.94
1842,616,4,5,120.54
1843,617,9,9,177.21
1844,617,11,6,172.26
1845,617,9,10,72.03
1846,617,12,3,216.13
1847,617,9,6,77.16
1848,618,2,10,246.34
1849,618,11,3,133.01
1850,619,5,4,114.1
1851,619,10,6,78.52
1852,619,12,6,225.64
1853,620,4,8,78.8
1854,620,10,7,19.85
1855,620,8,8,20.27
1856,621,6,1,268.37
1857,622,6,4,274.26
1858,622,2,6,55.4
1859,622,8,9,148.15
1860,622,1,7,274.52
1861,623,12,8,31.2
1862,624,6,1,258.34
1863,625,10,3,255.05
1864,625,11,5,184.57
1865,625,4,10,141.95
1866,625,10,4,49.35
1867,625,12,2,115.29
1868,626,8,9,170.22
1869,627,1,4,237.21
1870,627,2,7,204.32
1871,627,9,5,47.73
1872,627,12,10,105.21
1873,628,2,1,148.74
1874,628,2,3,162.17
1875,628,10,8,150.82
1876,629,6,9,21.45
1877,630,11,8,161.62
1878,630,6,3,278.14
1879,630,2,7,30.33
1880,630,12,9,67.89
1881,630,2,1,238.5
1882,631,11,4,15.72
1883,632,9,2,149.78
1884,632,6,8,107.89
1885,632,11,10,187.86
1886,632,8,7,180.73
1887,633,12,6,96.62
1888,633,10,2,88.76
1889,634,4,5,48.58
1890,634,8,5,56.0
1891,634,1,6,189.1
1892,634,8,3,268.06
1893,634,7,10,180.87
1894,635,9,1,271.21
1895,635,5,10,80.36
1896,635,1,9,42.28
1897,635,7,3,211.07
1898,636,9,6,33.99
1899,636,1,5,99.44
1900,636,8,7,265.31
1901,636,10,7,123.33
1902,636,7,6,54.42
1903,637,1,6,15.14
1904,638,5,5,246.42
1905,638,11,3,266.3
1906,638,10,6,237.69
1907,638,6,6,118.98
1908,638,6,1,86.03
1909,639,11,5,103.16
1910,639,9,7,133.56
1911,639,10,8,13.39
1912,639,10,1,126.24
1913,639,4,5,272.49
1914,640,2,3,142.89
1915,640,11,3,213.64
1916,640,9,1,170.42
1917,640,11,3,200.44
1918,641,12,7,13.67
1919,642,8,2,17.88
1920,642,1,5,290.56
1921,642,10,3,109.24
1922,642,2,4,18.23
1923,642,4,5,120.09
1924,643,5,2,143.0
1925,644,5,2,262.18
1926,644,11,3,48.18
1927,644,4,4,191.96
1928,645,5,7,34.02
1929,645,11,5,236.48
1930,646,7,3,252.52
1931,647,3,4,275.03
1932,647,8,4,105.24
1933,648,11,5,139.26
1934,648,4,3,166.87
1935,648,2,8,62.27
1936,648,10,2,140.92
1937,648,8,8,98.15
1938,649,6,4,257.17
1939,649,2,9,183.4
1940,649,9,2,140.16
1941,649,3,9,128.36
1942,650,3,5,144.66
1943,650,3,3,137.39
1944,650,3,2,271.74
1945,651,1,7,279.25
1946,651,6,8,295.43
1947,651,5,9,39.16
1948,651,2,10,227.27
1949,651,12,8,29.56
1950,652,4,10,132.46
1951,652,11,9,29.82
1952,653,4,2,206.8
1953,653,6,9,170.7
1954,654,10,4,132.19
1955,654,1,9,70.91
1956,655,3,9,192.45
1957,656,7,8,151.76
1958,657,5,7,63.93
1959,657,7,5,170.71
1960,657,1,7,236.08
1961,658,12,3,176.34
1962,658,10,7,178.36
1963,659,3,8,135.57
1964,659,1,5,113.16
1965,660,2,6,292.01
1966,660,7,6,55.76
1967,660,12,5,208.42
1968,660,6,6,191.65
1969,661,1,7,127.54
1970,661,11,5,299.52
1971,661,3,8,287.11
1972,662,2,7,10.14
1973,663,2,10,84.05
1974,663,2,1,190.93
1975,663,11,2,186.26
1976,663,4,5,66.2
1977,664,7,9,297.54
1978,665,4,3,167.21
1979,665,9,1,158.2
1980,666,8,1,118.65
1981,667,9,9,281.46
1982,667,2,7,102.0
1983,667,11,10,16.4
1984,667,10,5,129.38
1985,668,5,6,110.19
1986,668,6,8,215.07
1987,668,7,9,64.94
1988,668,3,3,110.12
1989,669,3,6,221.42
1990,669,1,8,77.3
1991,669,8,5,294.72
1992,670,9,4,273.07
1993,670,2,10,47.4
1994,670,6,4,206.72
1995,670,5,5,56.95
1996,670,2,4,194.81
1997,671,5,1,67.42
1998,671,7,7,201.7
1999,671,11,1,167.86
2000,671,8,6,215.55
2001,672,2,8,287.61
2002,672,10,10,98.51
2003,672,4,4,148.08
2004,673,10,2,79.3
2005,673,6,7,224.49
2006,673,1,4,150.54
2007,673,11,3,18.37
2008,673,8,7,102.36
2009,674,12,3,254.67
2010,674,12,5,117.83
2011,674,5,4,76.56
2012,674,3,7,167.42
2013,675,4,6,166.19
2014,676,10,2,77.82
2015,676,5,2,37.57
2016,676,4,8,194.57
2017,677,2,3,262.94
2018,677,10,8,27.17
2019,677,12,4,135.86
2020,677,12,7,82.87
2021,678,8,8,88.11
2022,678,8,3,52.44
2023,679,8,8,226.8
2024,679,1,8,186.05
2025,680,8,6,187.06
2026,680,1,3,134.06
2027,681,1,8,52.4
2028,681,10,4,91.12
2029,681,12,2,134.75
2030,682,4,8,161.9
2031,682,3,3,189.54
2032,682,1,2,249.79
2033,682,7,3,41.68
2034,683,2,10,271.88
2035,683,7,9,45.89
2036,684,7,3,277.12
2037,685,2,5,49.69
2038,685,2,7,141.15
2039,686,11,6,132.68
2040,686,9,8,221.09
2041,686,11,4,261.59
2042,687,6,8,117.85
2043,687,6,9,82.09
2044,688,2,9,113.62
2045,688,9,7,153.21
2046,688,10,2,206.37
2047,688,11,4,42.8
2048,688,8,4,268.65
2049,689,9,10,17.49
2050,689,6,8,26.29
2051,690,1,9,204.8
2052,691,3,2,199.07
2053,692,4,6,172.24
2054,692,9,1,187.9
2055,692,6,3,79.38
2056,693,5,8,244.38
2057,693,6,8,289.42
2058,693,6,6,92.02
2059,693,1,3,120.0
2060,693,8,4,121.9
2061,694,7,6,198.68
2062,694,6,7,47.23
2063,695,11,6,293.82
2064,695,2,6,229.89
2065,695,3,1,270.39
2066,695,12,2,197.72
2067,696,1,10,240.73
2068,696,4,8,135.09
2069,696,5,2,90.9
2070,696,9,9,125.09
2071,697,4,6,244.47
2072,698,9,10,41.79
2073,698,7,7,110.74
2074,698,8,4,150.91
2075,698,4,1,273.87
2076,699,12,8,121.14
2077,700,2,8,139.68
2078,700,6,7,295.93
2079,700,9,5,244.46
2080,701,11,9,125.69
2081,702,2,6,91.94
2082,702,6,1,123.53
2083,702,8,3,140.05
2084,702,11,8,188.94
2085,702,3,9,70.03
2086,703,9,2,44.08
2087,704,4,3,63.54
2088,704,1,10,284.27
2089,705,3,3,191.66
2090,705,8,1,138.8
2091,705,3,1,74.84
2092,705,7,6,58.73
2093,705,8,2,278.1
2094,706,5,4,194.38
2095,707,7,4,154.5
2096,707,5,10,139.5
2097,707,12,5,78.05
2098,708,10,2,215.92
2099,708,3,2,235.75
2100,708,10,7,52.02
2101,709,6,7,45.44
2102,710,6,7,161.9
2103,710,6,8,271.82
2104,711,11,4,65.1
2105,711,7,9,201.07
2106,711,3,10,165.86
2107,711,8,7,255.35
2108,712,9,8,217.59
2109,712,9,6,262.75
2110,712,1,1,73.21
2111,712,10,6,66.46
2112,712,8,3,171.6
2113,713,4,4,75.53
2114,713,1,7,261.72
2115,714,8,3,113.12
2116,714,9,4,18.53
2117,714,11,9,46.71
2118,714,9,9,171.02
2119,714,4,3,91.28
2120,715,3,9,146.14
2121,715,6,10,156.0
2122,715,3,4,211.08
2123,716,4,4,233.84
2124,716,1,7,265.5
2125,716,2,7,296.21
2126,717,12,4,87.87
2127,717,4,8,166.62
2128,718,12,6,181.39
2129,718,4,5,14.37
2130,719,12,6,84.23
2131,719,4,1,250.56
2132,719,6,8,81.28
2133,720,8,7,186.66
2134,721,6,9,224.74
2135,722,7,10,255.73
2136,723,5,9,42.86
2137,723,9,3,153.72
2138,724,2,4,260.98
2139,724,8,7,144.85
2140,724,8,7,59.63
2141,724,6,3,272.07
2142,724,7,10,220.02
2143,725,11,3,228.73
2144,725,8,2,37.1
2145,726,12,9,62.4
2146,726,1,6,11.49
2147,726,1,5,233.02
2148,726,12,1,100.87
2149,726,1,7,217.71
2150,727,8,5,181.79
2151,728,12,1,185.16
2152,728,12,7,40.72
2153,728,5,5,175.1
2154,728,1,3,262.2
2155,729,1,2,40.78
2156,729,7,9,291.51
2157,729,9,7,159.27
2158,729,4,1,153.34
2159,729,9,2,205.15
2160,730,4,8,51.04
2161,730,5,4,151.38
2162,731,10,4,206.36
2163,732,6,3,273.58
2164,732,8,10,41.69
2165,732,12,7,249.49
2166,732,12,6,103.45
2167,732,1,8,128.33
2168,733,4,2,110.49
2169,733,1,5,271.15
2170,733,6,4,120.92
2171,733,10,1,129.44
2172,733,11,9,160.85
2173,734,10,7,145.83
2174,734,5,9,283.13
2175,734,12,7,198.37
2176,734,9,1,277.41
2177,734,10,8,176.01
2178,735,10,2,50.62
2179,735,7,2,219.53
2180,736,5,8,222.97
2181,737,2,1,54.03
2182,737,5,7,65.55
2183,738,1,4,189.86
2184,738,1,1,69.12
2185,738,6,7,266.12
2186,738,7,9,174.2
2187,739,6,1,292.37
2188,739,4,10,87.35
2189,739,6,2,125.27
2190,739,1,4,264.5
2191,740,11,7,60.21
2192,740,6,9,201.51
2193,741,5,4,214.45
2194,742,5,7,228.42
2195,742,8,3,54.79
2196,743,4,6,155.37
2197,743,9,9,236.62
2198,744,1,3,263.37
2199,744,1,5,110.53
2200,744,10,10,80.61
2201,744,5,3,50.16
2202,744,1,2,190.92
2203,745,2,5,172.78
2204,745,11,4,21.17
2205,745,3,3,240.65
2206,745,9,6,14.45
2207,746,12,1,134.23
2208,747,5,9,295.22
2209,747,3,2,21.02
2210,747,5,6,80.94
2211,747,7,3,279.39
2212,747,8,10,160.84
2213,748,3,9,146.03
2214,748,11,10,297.47
2215,748,10,6,137.64
2216,748,11,2,195.56
2217,749,3,10,275.07
2218,750,12,4,215.68
2219,750,9,5,77.85
2220,751,9,1,169.39
2221,752,2,5,222.43
2222,753,12,2,198.07
2223,753,11,3,163.22
