InventarioID,ProductoID,Fecha del movimiento,Tipo de movimiento,Cantidad,ProveedorID
2770,7,2024-09-19,Salida,62,8
2771,4,2023-03-02,Salida,71,39
2772,11,2024-01-02,Entrada,43,40
2773,8,2022-10-21,Salida,72,39
2774,4,2023-09-10,Entrada,95,16
2775,4,2023-02-17,Salida,15,29
2776,5,2024-05-13,Entrada,88,27
2777,9,2023-12-03,Entrada,14,16
2778,8,2023-09-24,Salida,16,6
2779,5,2023-05-10,Salida,34,2
2780,8,2023-09-27,Entrada,96,25
2781,8,2023-10-29,Salida,42,8
2782,9,2024-08-21,Salida,73,18
2783,5,2023-05-26,Entrada,96,20
2784,3,2023-02-18,Entrada,33,27
2785,12,2023-08-20,Entrada,81,36
2786,11,2024-03-02,Salida,37,16
2787,4,2024-04-28,Salida,81,41
2788,7,2023-04-25,Entrada,86,44
2789,7,2024-03-04,Entrada,36,15
2790,12,2024-03-18,Salida,66,27
2791,12,2024-05-25,Entrada,86,37
2792,11,2022-11-26,Entrada,68,9
2793,5,2024-02-10,Salida,24,20
2794,4,2023-12-30,Entrada,22,30
2795,12,2023-02-18,Entrada,62,4
2796,2,2023-03-29,Salida,25,50
2797,6,2023-12-30,Entrada,54,22
2798,3,2022-11-04,Salida,93,24
2799,7,2024-07-15,Entrada,88,5
2800,9,2024-07-16,Entrada,71,37
2801,12,2024-02-09,Entrada,87,18
2802,12,2023-09-23,Salida,71,44
2803,7,2023-06-02,Salida,21,1
2804,5,2024-02-16,Entrada,88,25
2805,9,2024-08-26,Entrada,36,32
2806,3,2024-05-07,Salida,82,25
2807,5,2022-11-21,Salida,84,34
2808,3,2023-03-28,Salida,38,3
2809,5,2024-04-28,Salida,84,12
2810,10,2024-05-09,Entrada,72,33
2811,2,2023-08-29,Salida,67,20
2812,2,2023-11-01,Salida,85,15
2813,9,2023-11-28,Salida,46,24
2814,12,2024-01-05,Entrada,95,43
2815,2,2024-03-04,Entrada,45,39
2816,6,2024-05-15,Entrada,70,46
2817,4,2023-01-27,Entrada,71,2
2818,7,2024-08-09,Entrada,77,47
2819,12,2024-09-03,Salida,74,39
2820,4,2024-03-21,Salida,98,50
2821,8,2023-09-26,Salida,42,12
2822,6,2024-04-13,Entrada,80,28
2823,9,2023-02-03,Salida,38,27
2824,12,2024-04-22,Entrada,25,8
2825,1,2023-06-10,Entrada,93,7
2826,8,2024-01-31,Salida,45,14
2827,3,2024-05-26,Salida,2,44
2828,2,2023-07-19,Entrada,76,6
2829,12,2023-05-01,Salida,95,3
2830,11,2024-08-05,Entrada,98,39
2831,4,2023-04-11,Salida,65,6
2832,5,2023-09-08,Salida,84,13
2833,4,2024-04-18,Salida,85,7
2834,10,2022-12-25,Entrada,9,3
2835,1,2023-06-08,Entrada,34,27
2836,7,2024-02-14,Salida,38,7
2837,2,2023-11-26,Salida,19,39
2838,9,2024-03-06,Salida,41,46
2839,10,2023-02-18,Entrada,93,44
2840,9,2023-01-02,Salida,52,11
2841,3,2023-02-01,Salida,51,9
2842,12,2023-02-12,Entrada,64,27
2843,8,2023-02-02,Salida,5,41
2844,10,2022-12-13,Entrada,34,14
2845,1,2023-02-28,Entrada,21,3
2846,7,2022-11-11,Entrada,68,38
2847,2,2024-09-04,Entrada,31,39
2848,11,2023-08-09,Entrada,43,40
2849,10,2023-10-28,Salida,56,7
2850,7,2023-05-17,Salida,75,25
2851,10,2024-05-04,Entrada,46,8
2852,10,2023-04-18,Salida,62,24
2853,12,2023-01-24,Entrada,17,14
2854,6,2022-10-14,Salida,87,2
2855,5,2024-02-17,Salida,77,46
2856,1,2023-10-01,Entrada,52,32
2857,8,2023-12-11,Salida,43,32
2858,10,2023-03-10,Salida,38,33
2859,12,2023-04-22,Entrada,1,33
2860,6,2023-06-04,Salida,8,2
2861,10,2023-10-22,Entrada,25,15
2862,12,2024-06-21,Entrada,82,22
2863,11,2023-01-21,Entrada,61,31
2864,3,2024-06-18,Salida,91,25
2865,3,2024-07-13,Entrada,71,15
2866,1,2022-11-05,Entrada,47,47
2867,12,2023-08-17,Entrada,21,13
2868,1,2023-04-17,Salida,92,20
2869,3,2024-06-21,Entrada,66,41
2870,12,2022-12-12,Salida,48,7
2871,8,2024-01-16,Salida,20,1
2872,4,2023-06-08,Entrada,61,20
2873,3,2023-07-11,Salida,90,44
2874,1,2024-02-16,Entrada,31,48
2875,4,2023-02-20,Salida,64,50
2876,10,2022-12-28,Salida,78,26
2877,9,2024-06-16,Entrada,51,39
2878,7,2023-01-16,Entrada,20,13
2879,6,2024-08-08,Entrada,66,42
2880,12,2023-07-19,Entrada,11,41
2881,6,2023-04-02,Salida,41,46
2882,4,2023-10-17,Salida,46,6
2883,1,2023-05-15,Salida,89,50
2884,10,2023-12-22,Salida,13,22
2885,3,2024-06-06,Salida,98,26
2886,3,2024-03-17,Salida,18,5
2887,2,2024-08-24,Entrada,16,41
2888,2,2024-01-24,Salida,31,49
2889,9,2024-03-03,Salida,63,14
2890,7,2023-01-23,Entrada,5,27
2891,8,2023-08-08,Salida,70,1
2892,9,2024-06-26,Salida,59,33
2893,7,2023-05-19,Entrada,66,22
2894,3,2022-12-05,Salida,26,8
2895,8,2024-01-28,Entrada,59,45
2896,2,2024-04-02,Entrada,64,26
2897,5,2023-01-05,Salida,50,28
2898,2,2023-12-30,Salida,100,28
2899,7,2024-10-11,Salida,28,32
2900,11,2023-12-17,Salida,87,14
2901,11,2024-03-20,Entrada,23,14
2902,10,2024-03-07,Salida,58,9
2903,8,2023-03-16,Entrada,29,36
2904,3,2022-11-06,Salida,52,50
2905,5,2023-09-25,Salida,45,27
2906,9,2024-09-28,Entrada,91,34
2907,3,2024-06-20,Salida,49,25
2908,1,2023-12-04,Entrada,46,3
2909,3,2024-07-22,Salida,28,13
2910,1,2024-03-26,Salida,94,19
2911,10,2023-01-27,Salida,15,27
2912,3,2024-07-28,Salida,18,37
2913,9,2024-05-06,Salida,32,48
2914,3,2023-10-31,Salida,96,41
2915,5,2023-10-28,Salida,5,43
2916,9,2024-05-03,Entrada,100,17
2917,3,2023-10-05,Entrada,85,7
2918,9,2024-04-15,Salida,40,11
2919,1,2024-01-26,Salida,89,13
2920,9,2023-06-26,Entrada,80,5
2921,7,2024-08-22,Salida,1,28
2922,9,2023-02-24,Entrada,75,43
2923,4,2024-06-02,Salida,7,19
2924,6,2022-11-07,Salida,40,49
2925,9,2023-07-31,Salida,62,5
2926,2,2024-06-05,Salida,98,16
2927,4,2024-01-12,Entrada,93,17
2928,3,2024-05-26,Salida,93,15
2929,10,2022-11-01,Salida,100,24
2930,1,2023-04-27,Entrada,32,2
2931,6,2023-11-20,Salida,39,27
2932,12,2022-11-06,Salida,59,49
2933,4,2023-10-19,Salida,44,2
2934,3,2022-12-09,Salida,39,1
2935,10,2024-05-29,Entrada,97,37
2936,11,2023-08-28,Salida,89,3
2937,10,2022-10-29,Entrada,61,38
2938,8,2024-01-31,Salida,19,33
2939,6,2024-01-29,Entrada,8,37
2940,7,2023-05-29,Entrada,23,33
2941,5,2024-06-19,Entrada,68,30
2942,6,2023-12-22,Entrada,71,7
2943,6,2023-08-21,Salida,4,10
2944,3,2023-02-13,Salida,25,40
2945,5,2024-01-25,Entrada,97,23
2946,6,2022-11-02,Salida,67,2
2947,6,2023-06-17,Entrada,88,50
2948,8,2023-06-15,Salida,51,20
2949,3,2024-07-16,Salida,36,21
2950,6,2022-10-17,Salida,17,25
2951,12,2024-06-14,Salida,20,18
2952,8,2023-03-06,Entrada,15,29
2953,3,2024-09-08,Entrada,13,20
2954,4,2024-01-30,Entrada,53,20
2955,3,2023-07-02,Salida,45,19
2956,2,2023-03-08,Salida,65,36
2957,9,2023-09-12,Salida,47,25
2958,2,2023-07-13,Salida,23,9
2959,6,2024-02-11,Entrada,28,1
2960,6,2024-03-07,Salida,68,18
2961,3,2023-12-09,Entrada,93,25
2962,2,2024-04-05,Entrada,65,46
2963,1,2022-11-18,Entrada,7,2
2964,3,2023-10-13,Salida,24,17
2965,5,2023-11-17,Salida,69,16
2966,8,2024-05-07,Salida,93,1
2967,8,2023-07-28,Salida,56,19
2968,6,2024-07-30,Entrada,90,25
2969,1,2024-06-05,Entrada,69,1
2970,6,2024-09-15,Salida,73,22
2971,4,2023-06-07,Salida,37,5
2972,11,2023-09-11,Entrada,37,17
2973,9,2023-02-02,Salida,9,36
2974,5,2023-08-31,Entrada,91,21
2975,8,2024-08-01,Entrada,45,19
2976,10,2024-05-16,Entrada,75,31
2977,10,2023-05-04,Entrada,50,7
2978,11,2024-01-23,Entrada,4,9
2979,7,2024-07-16,Salida,35,6
2980,1,2023-06-28,Salida,52,46
2981,2,2023-07-10,Salida,96,19
2982,10,2023-10-13,Entrada,51,48
2983,9,2024-07-08,Entrada,93,43
2984,8,2024-09-29,Entrada,4,27
2985,8,2022-10-18,Entrada,22,39
2986,10,2024-05-04,Entrada,66,5
2987,6,2022-12-31,Salida,24,12
2988,3,2024-01-07,Salida,96,25
2989,8,2023-02-13,Salida,73,39
2990,2,2024-01-25,Salida,100,23
2991,8,2022-12-02,Salida,92,41
2992,3,2024-08-17,Entrada,79,37
2993,1,2023-10-30,Entrada,64,23
2994,9,2023-08-25,Salida,45,24
2995,10,2024-03-27,Entrada,79,33
2996,2,2023-04-19,Entrada,97,25
2997,11,2024-05-16,Entrada,37,31
2998,10,2023-03-17,Salida,27,30
2999,1,2024-09-18,Entrada,5,48
3000,1,2023-11-29,Salida,22,30
3001,8,2024-09-30,Salida,99,48
3002,2,2023-05-16,Entrada,39,49
3003,6,2022-11-24,Entrada,98,48
3004,5,2023-05-05,Salida,10,36
3005,6,2023-03-28,Salida,6,16
3006,2,2024-02-25,Salida,92,14
3007,11,2023-01-14,Salida,2,23
3008,1,2023-04-29,Entrada,42,42
3009,2,2024-10-10,Salida,43,12
3010,4,2024-10-01,Entrada,70,35
3011,1,2023-03-11,Salida,24,22
3012,6,2022-12-22,Entrada,94,44
3013,8,2024-03-17,Salida,10,20
3014,12,2023-03-02,Salida,17,22
3015,8,2023-08-06,Entrada,21,11
3016,4,2024-08-24,Entrada,54,2
3017,12,2022-12-07,Entrada,64,21
3018,1,2023-09-05,Salida,37,28
3019,8,2024-07-16,Entrada,31,33
3020,8,2023-11-03,Salida,53,18
3021,8,2023-03-29,Entrada,29,32
3022,5,2024-05-19,Entrada,15,38
3023,12,2024-09-16,Salida,8,41
3024,8,2024-01-13,Entrada,86,47
3025,7,2023-12-09,Entrada,87,30
3026,5,2023-12-06,Salida,76,22
3027,8,2022-11-11,Salida,52,37
3028,3,2022-10-29,Salida,94,12
3029,7,2023-09-09,Salida,43,24
3030,4,2024-04-11,Salida,7,37
3031,10,2024-01-12,Entrada,24,24
3032,4,2024-01-05,Salida,68,28
3033,4,2023-11-18,Salida,32,26
3034,2,2023-09-11,Salida,65,40
3035,6,2024-06-17,Salida,90,40
3036,6,2022-12-15,Salida,98,40
3037,6,2023-10-13,Salida,8,27
3038,2,2023-08-13,Entrada,21,22
3039,8,2024-05-26,Salida,13,14
3040,7,2023-08-17,Salida,68,23
3041,5,2023-10-28,Entrada,54,2
3042,9,2024-05-24,Salida,60,24
3043,4,2023-03-31,Salida,46,12
3044,2,2024-07-13,Salida,85,18
3045,10,2024-06-18,Salida,80,16
3046,3,2023-06-09,Entrada,21,12
3047,3,2023-09-12,Entrada,63,26
3048,6,2023-10-12,Entrada,77,2
3049,3,2024-08-12,Salida,80,23
3050,7,2024-10-10,Salida,10,25
3051,8,2024-08-05,Salida,39,15
3052,10,2022-11-05,Salida,85,10
3053,6,2024-03-04,Salida,67,30
3054,4,2023-12-04,Salida,18,35
3055,7,2023-01-29,Entrada,53,9
3056,9,2023-05-11,Salida,18,10
3057,7,2024-01-14,Entrada,8,18
3058,1,2023-09-13,Entrada,19,18
3059,10,2024-05-03,Salida,60,18
3060,4,2022-11-16,Entrada,64,14
3061,1,2023-04-09,Entrada,12,27
3062,9,2023-04-09,Salida,23,3
3063,8,2022-10-28,Salida,73,50
3064,3,2024-05-04,Entrada,100,30
3065,3,2023-08-30,Entrada,98,38
3066,4,2024-03-30,Salida,55,24
3067,10,2023-08-15,Salida,79,14
3068,6,2023-11-19,Salida,9,39
3069,2,2023-07-22,Salida,13,6
3070,10,2023-10-13,Entrada,30,45
3071,8,2022-11-06,Entrada,32,5
3072,5,2023-12-22,Salida,48,2
3073,12,2024-01-23,Salida,98,3
3074,10,2023-08-08,Entrada,47,2
3075,9,2022-10-31,Salida,52,23
3076,11,2022-12-11,Salida,76,2
3077,8,2024-01-23,Entrada,30,42
3078,8,2023-11-28,Entrada,35,21
3079,12,2022-12-12,Salida,96,10
3080,1,2022-11-23,Salida,11,19
3081,7,2023-03-27,Entrada,51,16
3082,3,2023-11-07,Salida,65,13
3083,3,2023-03-21,Entrada,29,41
3084,5,2022-11-16,Salida,95,34
3085,4,2022-10-21,Entrada,76,14
3086,9,2022-11-15,Entrada,70,39
3087,3,2024-01-15,Entrada,75,49
3088,7,2024-05-29,Salida,78,40
3089,7,2024-09-03,Salida,85,46
3090,8,2024-07-25,Salida,9,35
3091,4,2024-05-03,Entrada,11,11
3092,10,2022-12-08,Salida,77,50
3093,3,2024-03-03,Entrada,35,34
3094,2,2024-01-21,Entrada,41,19
3095,5,2023-09-27,Salida,33,43
3096,12,2023-07-27,Entrada,50,36
3097,2,2023-11-23,Entrada,19,27
3098,3,2023-06-01,Salida,70,37
3099,10,2023-04-06,Salida,48,16
3100,3,2024-02-01,Entrada,93,48
3101,1,2024-07-07,Entrada,18,40
3102,11,2024-06-13,Entrada,63,4
3103,11,2023-07-11,Entrada,19,46
3104,5,2022-11-09,Entrada,6,35
3105,2,2024-09-03,Salida,72,38
3106,4,2023-03-14,Entrada,94,36
3107,2,2024-05-23,Salida,10,44
3108,1,2024-07-24,Entrada,1,10
3109,6,2024-07-22,Salida,53,26
3110,7,2023-04-04,Entrada,38,7
3111,12,2024-04-22,Entrada,3,23
3112,7,2024-02-29,Entrada,30,3
3113,9,2023-03-23,Salida,37,3
3114,2,2023-03-06,Salida,51,42
3115,3,2024-04-29,Entrada,50,15
3116,8,2023-01-13,Entrada,41,35
3117,3,2024-01-01,Salida,42,25
3118,9,2024-09-08,Salida,74,1
3119,11,2023-03-02,Entrada,57,13
3120,10,2023-02-24,Entrada,53,49
3121,10,2024-05-24,Salida,73,21
3122,4,2022-11-06,Salida,18,3
3123,9,2024-09-23,Entrada,32,2
3124,9,2022-10-22,Entrada,10,12
3125,9,2023-11-04,Entrada,21,42
3126,6,2024-07-04,Salida,75,20
3127,7,2023-08-19,Salida,40,27
3128,4,2023-09-22,Salida,70,35
3129,12,2024-06-15,Salida,24,26
3130,5,2022-11-06,Entrada,64,19
3131,12,2023-12-04,Salida,6,49
3132,1,2023-02-22,Entrada,64,5
3133,5,2024-09-06,Entrada,4,18
3134,12,2023-03-20,Entrada,74,29
3135,7,2023-06-22,Salida,84,37
3136,1,2024-04-24,Entrada,89,22
3137,6,2023-11-24,Entrada,3,20
3138,4,2024-09-29,Entrada,63,28
3139,5,2023-09-15,Entrada,31,12
3140,4,2024-05-16,Entrada,49,14
3141,6,2023-03-22,Entrada,21,28
3142,11,2023-11-23,Entrada,92,29
3143,8,2024-10-06,Salida,32,38
3144,10,2024-03-30,Entrada,68,25
3145,2,2024-09-17,Salida,60,3
3146,4,2023-07-21,Entrada,13,31
3147,8,2023-11-03,Salida,38,9
3148,10,2023-02-12,Salida,32,6
3149,11,2023-08-01,Entrada,8,27
3150,1,2023-03-19,Salida,63,19
3151,3,2023-10-12,Salida,95,33
3152,12,2023-06-06,Salida,13,32
3153,5,2024-05-01,Entrada,78,25
3154,1,2022-10-13,Salida,89,26
3155,1,2023-07-13,Salida,28,20
3156,6,2023-04-20,Entrada,88,40
3157,8,2022-11-09,Salida,54,21
3158,10,2023-02-18,Entrada,54,42
3159,2,2023-05-15,Entrada,19,5
3160,2,2023-10-31,Entrada,59,42
3161,6,2024-07-18,Salida,51,43
3162,5,2023-10-13,Entrada,18,5
3163,2,2024-08-14,Entrada,66,39
3164,2,2022-11-10,Salida,77,48
3165,3,2024-01-07,Salida,52,9
3166,7,2024-09-13,Salida,26,34
3167,6,2023-12-19,Entrada,26,13
3168,10,2024-02-20,Entrada,13,25
3169,1,2022-12-06,Entrada,28,15
3170,3,2024-05-06,Salida,81,30
3171,11,2023-03-19,Entrada,44,48
3172,8,2024-04-19,Entrada,64,21
3173,11,2024-08-25,Entrada,76,21
3174,1,2024-08-21,Entrada,48,9
3175,10,2024-03-08,Entrada,19,27
3176,11,2024-07-27,Entrada,59,29
3177,9,2023-02-08,Entrada,76,47
3178,1,2023-04-29,Entrada,59,14
3179,4,2023-08-04,Entrada,77,36
3180,9,2023-11-27,Entrada,32,34
3181,7,2023-12-05,Salida,2,9
3182,8,2023-04-21,Entrada,72,7
3183,4,2023-06-11,Entrada,14,8
3184,7,2024-05-13,Entrada,68,40
3185,6,2023-03-08,Entrada,64,30
3186,3,2023-10-02,Entrada,98,30
3187,3,2023-04-29,Entrada,45,12
3188,3,2023-12-19,Entrada,6,18
3189,1,2023-04-09,Salida,41,3
3190,5,2023-12-24,Entrada,90,24
3191,11,2023-12-31,Entrada,99,5
3192,3,2024-09-14,Entrada,1,42
3193,3,2023-08-19,Salida,27,3
3194,11,2023-03-22,Salida,45,20
3195,8,2024-01-19,Salida,52,11
3196,8,2022-11-20,Salida,37,19
3197,11,2023-03-30,Entrada,24,11
3198,7,2024-07-27,Salida,3,3
3199,2,2023-08-27,Salida,19,26
3200,7,2024-04-09,Salida,17,50
3201,2,2024-01-05,Entrada,82,36
3202,2,2023-04-03,Salida,87,13
3203,5,2023-03-14,Salida,80,7
3204,8,2024-09-10,Entrada,94,42
3205,8,2022-11-19,Entrada,18,48
3206,8,2024-09-24,Salida,23,27
3207,4,2023-10-06,Salida,87,5
3208,11,2024-06-25,Entrada,28,31
3209,12,2023-11-03,Entrada,97,6
3210,12,2024-01-13,Salida,34,49
3211,10,2023-11-20,Entrada,49,23
3212,8,2024-09-17,Entrada,74,17
3213,4,2023-02-15,Entrada,36,2
3214,8,2023-02-24,Entrada,49,31
3215,7,2023-02-22,Entrada,37,13
3216,11,2024-06-28,Salida,23,50
3217,6,2023-12-06,Salida,40,25
3218,6,2024-05-29,Entrada,18,36
3219,12,2022-10-20,Entrada,8,36
3220,4,2022-10-28,Salida,12,13
3221,11,2022-12-15,Entrada,89,40
3222,8,2023-08-06,Entrada,18,2
3223,5,2022-12-03,Salida,56,23
3224,4,2023-05-17,Entrada,5,12
3225,2,2024-05-02,Entrada,91,49
3226,2,2023-04-01,Entrada,79,29
3227,7,2023-09-04,Salida,96,2
3228,2,2024-03-30,Entrada,88,30
3229,11,2023-10-12,Salida,8,16
3230,3,2023-09-17,Entrada,19,13
3231,9,2022-12-28,Entrada,44,37
3232,5,2023-06-27,Entrada,61,21
3233,1,2024-04-12,Entrada,29,7
3234,7,2023-05-21,Entrada,11,37
3235,2,2024-05-16,Salida,15,40
3236,9,2023-03-29,Salida,4,9
3237,12,2023-06-23,Entrada,96,11
3238,4,2024-10-07,Entrada,34,7
3239,7,2023-12-01,Entrada,20,45
3240,12,2024-07-10,Entrada,49,10
3241,9,2022-10-23,Salida,89,34
3242,2,2024-05-31,Salida,18,16
3243,2,2023-10-29,Entrada,30,27
3244,12,2024-05-05,Entrada,73,24
3245,3,2024-02-01,Salida,44,12
3246,5,2023-01-06,Salida,50,33
3247,11,2022-10-31,Entrada,13,1
3248,12,2023-10-30,Salida,58,16
3249,12,2022-12-27,Entrada,2,17
3250,9,2023-02-12,Entrada,36,1
3251,11,2022-12-25,Salida,75,28
3252,5,2022-11-28,Entrada,19,24
3253,6,2024-02-09,Salida,6,37
3254,9,2024-04-11,Entrada,15,12
3255,3,2023-08-15,Salida,94,28
3256,7,2023-10-29,Entrada,70,33
3257,10,2024-06-28,Salida,9,27
3258,3,2023-08-09,Entrada,61,35
3259,1,2022-10-25,Entrada,81,14
3260,1,2024-06-30,Salida,1,44
3261,3,2024-03-02,Salida,20,31
3262,6,2024-02-16,Entrada,79,50
3263,3,2023-07-31,Entrada,20,50
3264,11,2023-08-27,Salida,80,18
3265,9,2023-10-16,Entrada,47,20
3266,2,2022-10-31,Salida,89,19
3267,12,2023-04-09,Entrada,54,26
3268,4,2023-08-09,Salida,7,18
3269,5,2023-04-11,Salida,14,30
3270,3,2024-03-24,Salida,66,27
3271,9,2024-06-26,Entrada,4,40
3272,8,2022-12-02,Entrada,61,46
3273,6,2023-03-19,Salida,99,1
3274,12,2024-04-17,Entrada,82,38
3275,6,2023-08-13,Entrada,60,12
3276,6,2024-10-06,Entrada,63,16
3277,1,2022-12-27,Salida,29,4
3278,10,2023-10-22,Entrada,80,46
3279,7,2024-09-13,Entrada,3,18
3280,7,2024-03-24,Entrada,61,44
3281,11,2023-04-22,Salida,10,42
3282,10,2024-07-14,Entrada,65,32
3283,10,2022-11-21,Salida,12,23
3284,4,2022-10-28,Entrada,6,4
3285,3,2024-05-24,Salida,61,5
3286,3,2023-11-16,Salida,55,4
3287,1,2023-12-27,Entrada,99,3
3288,6,2024-07-19,Entrada,53,1
3289,1,2023-02-03,Salida,47,12
3290,12,2023-02-17,Salida,52,42
3291,3,2022-11-18,Salida,41,45
3292,8,2024-05-01,Entrada,83,39
3293,9,2024-02-07,Entrada,89,24
3294,9,2023-05-13,Entrada,16,8
3295,8,2023-03-29,Entrada,65,15
3296,12,2023-10-10,Entrada,99,36
3297,11,2024-02-08,Entrada,2,19
3298,6,2024-10-06,Entrada,7,39
3299,12,2023-08-21,Entrada,39,50
3300,4,2022-12-10,Salida,75,50
3301,5,2024-02-28,Entrada,28,16
3302,7,2023-12-24,Entrada,69,46
3303,4,2023-03-31,Entrada,19,5
3304,9,2023-11-02,Salida,16,11
3305,4,2023-08-08,Entrada,90,19
3306,9,2023-09-10,Entrada,99,7
3307,7,2024-01-28,Salida,38,29
3308,9,2023-10-26,Salida,98,11
3309,12,2024-09-01,Entrada,63,27
3310,10,2022-12-30,Salida,79,42
3311,2,2024-07-14,Entrada,70,25
3312,6,2024-02-26,Entrada,66,23
3313,9,2023-04-16,Entrada,41,16
3314,10,2023-09-16,Salida,22,6
3315,7,2024-10-04,Salida,19,29
3316,2,2023-04-10,Entrada,50,30
3317,1,2023-05-27,Entrada,56,21
3318,9,2022-10-31,Salida,60,18
3319,10,2023-10-05,Entrada,41,28
3320,1,2024-06-24,Entrada,2,47
3321,8,2022-11-03,Salida,5,40
3322,1,2024-07-20,Salida,78,35
3323,7,2024-05-25,Salida,83,2
3324,9,2024-09-14,Entrada,32,46
3325,6,2023-11-17,Salida,97,38
3326,1,2023-07-18,Entrada,99,39
3327,11,2023-12-26,Entrada,44,37
3328,10,2023-11-01,Entrada,97,4
3329,1,2023-10-11,Salida,93,9
3330,5,2024-09-17,Salida,49,24
3331,8,2022-10-13,Entrada,86,8
3332,6,2023-07-08,Entrada,44,11
3333,12,2024-02-04,Salida,13,46
3334,9,2024-06-06,Entrada,60,22
3335,4,2023-04-19,Entrada,86,48
3336,9,2023-03-12,Salida,73,26
3337,5,2024-05-19,Entrada,62,18
3338,4,2023-07-01,Entrada,53,12
3339,7,2024-08-04,Entrada,95,26
3340,9,2023-10-12,Entrada,11,33
3341,7,2024-06-02,Entrada,53,9
3342,2,2023-01-19,Salida,72,26
3343,4,2023-06-28,Salida,74,14
3344,4,2024-07-20,Entrada,40,17
3345,10,2024-08-15,Entrada,87,15
3346,12,2024-09-01,Salida,30,39
3347,10,2023-06-08,Entrada,13,5
3348,2,2023-01-16,Entrada,9,10
3349,7,2022-11-02,Salida,95,22
3350,6,2022-11-14,Entrada,13,32
3351,8,2023-04-03,Salida,16,30
3352,7,2023-08-25,Salida,34,37
3353,11,2023-12-30,Entrada,96,48
3354,11,2023-05-29,Salida,69,33
3355,2,2022-10-26,Salida,3,43
3356,4,2023-03-07,Salida,51,44
3357,8,2022-12-01,Salida,39,50
3358,10,2023-07-07,Salida,59,46
3359,3,2023-11-19,Entrada,79,36
3360,12,2023-10-23,Salida,79,47
3361,8,2023-03-28,Salida,23,11
3362,1,2023-10-26,Salida,38,26
3363,6,2022-10-26,Salida,61,37
3364,6,2024-08-03,Salida,2,31
3365,12,2023-06-26,Salida,94,10
3366,7,2024-06-23,Salida,23,4
3367,9,2023-01-16,Entrada,99,21
3368,8,2023-07-21,Salida,41,6
3369,8,2023-11-13,Entrada,40,39
3370,9,2023-05-20,Entrada,22,17
3371,7,2023-09-10,Salida,71,33
3372,2,2024-04-17,Entrada,54,26
3373,5,2024-05-06,Entrada,17,10
3374,2,2024-04-10,Entrada,6,15
3375,2,2023-11-29,Salida,8,5
3376,1,2023-09-04,Entrada,79,34
3377,5,2023-10-17,Entrada,58,29
3378,5,2023-01-29,Entrada,6,33
3379,7,2023-08-04,Salida,43,16
3380,3,2024-10-02,Salida,10,29
3381,12,2023-07-24,Entrada,4,27
3382,12,2024-08-08,Salida,74,6
3383,10,2024-06-18,Entrada,82,48
3384,9,2024-05-20,Salida,21,8
3385,3,2024-09-11,Salida,60,26
3386,11,2024-02-22,Entrada,31,23
3387,1,2024-09-17,Entrada,50,15
3388,10,2023-12-31,Salida,51,12
3389,8,2023-08-30,Salida,97,10
3390,4,2023-08-20,Entrada,43,24
3391,12,2023-11-19,Salida,40,14
3392,4,2023-06-10,Entrada,39,30
3393,10,2024-08-06,Entrada,4,13
3394,2,2023-07-04,Entrada,29,48
3395,12,2023-01-12,Salida,21,18
3396,1,2024-09-19,Entrada,35,36
3397,2,2024-03-11,Salida,73,17
3398,4,2024-06-29,Salida,9,21
3399,10,2023-01-09,Salida,23,24
3400,3,2022-11-01,Salida,99,6
3401,11,2023-08-31,Salida,78,16
3402,3,2022-12-24,Entrada,18,48
3403,4,2024-02-18,Entrada,38,12
3404,10,2023-07-26,Entrada,25,36
3405,9,2023-01-03,Entrada,2,49
3406,10,2023-07-15,Salida,11,42
3407,3,2024-09-27,Entrada,42,44
3408,6,2023-06-02,Entrada,66,22
3409,3,2023-10-01,Salida,32,26
3410,6,2023-02-26,Entrada,32,47
3411,6,2023-03-24,Entrada,94,8
3412,11,2023-03-26,Salida,98,8
3413,11,2023-10-08,Salida,81,49
3414,5,2022-11-24,Salida,1,5
3415,11,2023-03-12,Salida,80,18
3416,6,2023-08-26,Entrada,4,43
3417,7,2023-05-31,Salida,54,24
3418,11,2023-03-10,Salida,100,18
3419,3,2023-01-12,Entrada,9,14
3420,2,2023-06-23,Entrada,28,8
3421,9,2023-08-07,Entrada,10,5
3422,6,2023-10-29,Entrada,95,34
3423,4,2024-02-28,Entrada,59,12
3424,8,2023-07-16,Salida,66,45
3425,8,2022-11-16,Salida,83,46
3426,1,2023-12-10,Entrada,80,41
3427,8,2023-04-18,Salida,2,18
3428,11,2024-03-14,Entrada,58,1
3429,12,2022-11-26,Salida,50,18
3430,6,2023-12-31,Salida,85,41
3431,1,2023-07-29,Entrada,72,24
3432,3,2024-04-27,Salida,95,8
3433,2,2023-02-13,Entrada,27,38
3434,11,2022-11-29,Entrada,89,5
3435,1,2023-09-11,Entrada,81,27
3436,8,2023-12-07,Entrada,96,1
3437,1,2023-01-03,Entrada,84,48
3438,11,2024-08-01,Salida,53,37
3439,4,2023-06-16,Salida,98,9
3440,1,2022-11-11,Entrada,73,23
3441,5,2022-12-09,Entrada,93,30
3442,12,2023-10-19,Entrada,53,14
3443,6,2023-07-14,Entrada,89,24
3444,9,2024-05-25,Entrada,34,11
3445,12,2023-02-02,Salida,84,34
3446,12,2023-05-20,Entrada,46,43
3447,3,2022-11-25,Entrada,49,28
3448,5,2023-10-02,Entrada,39,49
3449,10,2024-04-22,Entrada,37,23
