VentaID,ClienteID,Fecha de venta,Total de venta,Método de pago,Estado de entrega
490,599,2022-12-16,117.92,Transferencia,Pendiente
491,393,2024-05-27,122.59,Efectivo,Entregado
492,675,2024-01-10,450.85,Efectivo,Pendiente
493,942,2023-10-16,377.46,Transferencia,Cancelado
494,912,2022-12-18,247.63,Transferencia,Cancelado
495,498,2023-01-11,409.28,Tarjeta de crédito,Pendiente
496,278,2022-11-14,384.97,Tarjeta de crédito,Pendiente
497,225,2022-12-01,202.39,Transferencia,Pendiente
498,474,2022-11-16,375.17,Tarjeta de crédito,Pendiente
499,246,2023-07-21,312.7,Tarjeta de crédito,Entregado
500,32,2023-05-17,397.24,Transferencia,Entregado
501,598,2024-08-16,246.53,Efectivo,Entregado
502,656,2023-11-07,85.35,Tarjeta de crédito,Entregado
503,701,2024-03-04,259.01,Tarjeta de crédito,Entregado
504,646,2024-04-03,356.73,Efectivo,Pendiente
505,432,2022-12-03,292.96,Tarjeta de crédito,Cancelado
506,534,2023-01-28,361.98,Efectivo,Cancelado
507,884,2023-08-23,48.11,Efectivo,Cancelado
508,112,2022-12-23,126.83,Efectivo,Pendiente
509,414,2024-02-18,470.35,Tarjeta de crédito,Pendiente
510,917,2024-04-30,74.46,Transferencia,Cancelado
511,158,2023-09-30,219.85,Efectivo,Pendiente
512,506,2024-06-16,332.12,Transferencia,Pendiente
513,592,2022-11-03,458.83,Efectivo,Entregado
514,725,2023-04-24,172.39,Transferencia,Cancelado
515,876,2022-12-11,71.88,Efectivo,Cancelado
516,610,2023-04-07,347.96,Transferencia,Pendiente
517,656,2024-01-23,184.87,Transferencia,Cancelado
518,168,2024-04-24,315.82,Efectivo,Entregado
519,308,2024-01-30,182.81,Transferencia,Entregado
520,949,2024-08-16,78.28,Tarjeta de crédito,Pendiente
521,410,2024-04-28,427.58,Efectivo,Cancelado
522,82,2024-10-10,234.19,Efectivo,Pendiente
523,245,2024-07-05,233.21,Tarjeta de crédito,Entregado
524,245,2024-01-14,374.05,Tarjeta de crédito,Cancelado
525,547,2022-10-17,83.05,Tarjeta de crédito,Pendiente
526,830,2023-10-07,374.29,Efectivo,Entregado
527,866,2024-06-09,190.98,Tarjeta de crédito,Cancelado
528,928,2024-04-03,207.49,Efectivo,Cancelado
529,220,2024-10-11,202.72,Efectivo,Entregado
530,45,2024-04-19,24.54,Transferencia,Pendiente
531,60,2023-06-08,53.96,Tarjeta de crédito,Entregado
532,712,2023-07-14,276.96,Efectivo,Pendiente
533,278,2023-06-01,260.61,Transferencia,Cancelado
534,26,2023-10-17,68.99,Transferencia,Cancelado
535,945,2023-02-22,294.54,Tarjeta de crédito,Cancelado
536,741,2023-05-14,85.73,Tarjeta de crédito,Pendiente
537,356,2023-06-30,297.34,Tarjeta de crédito,Entregado
538,203,2023-04-26,345.41,Efectivo,Cancelado
539,537,2023-01-15,187.09,Transferencia,Entregado
540,79,2023-02-07,95.16,Tarjeta de crédito,Entregado
541,275,2023-07-18,43.68,Efectivo,Entregado
542,584,2023-04-22,23.13,Efectivo,Cancelado
543,769,2022-10-13,434.77,Tarjeta de crédito,Pendiente
544,525,2023-03-21,450.7,Tarjeta de crédito,Pendiente
545,546,2023-03-27,78.62,Transferencia,Cancelado
546,857,2023-07-04,207.07,Efectivo,Entregado
547,481,2024-05-23,309.93,Transferencia,Entregado
548,378,2024-04-05,62.87,Transferencia,Entregado
549,589,2024-04-15,410.01,Tarjeta de crédito,Cancelado
550,797,2024-02-17,284.98,Transferencia,Entregado
551,801,2023-02-20,207.68,Transferencia,Entregado
552,299,2022-12-12,264.68,Tarjeta de crédito,Entregado
553,829,2023-11-03,271.09,Efectivo,Entregado
554,182,2022-11-20,268.8,Tarjeta de crédito,Pendiente
555,389,2022-11-21,442.54,Transferencia,Entregado
556,942,2023-01-07,428.17,Transferencia,Cancelado
557,654,2023-03-12,164.11,Tarjeta de crédito,Cancelado
558,742,2024-06-12,272.72,Transferencia,Cancelado
559,555,2024-03-30,157.91,Transferencia,Pendiente
560,370,2024-03-10,367.53,Tarjeta de crédito,Cancelado
561,228,2023-01-24,467.45,Tarjeta de crédito,Pendiente
562,926,2024-07-09,108.76,Efectivo,Entregado
563,260,2023-07-22,421.13,Efectivo,Pendiente
564,586,2023-10-15,198.15,Efectivo,Entregado
565,796,2024-08-13,295.73,Transferencia,Entregado
566,974,2024-04-09,233.95,Efectivo,Entregado
567,590,2024-09-25,323.06,Transferencia,Cancelado
568,112,2024-01-28,56.47,Efectivo,Cancelado
569,501,2022-11-28,287.48,Efectivo,Entregado
570,801,2024-07-26,274.82,Tarjeta de crédito,Cancelado
571,107,2023-11-04,332.04,Efectivo,Pendiente
572,603,2023-07-10,361.39,Efectivo,Cancelado
573,270,2023-09-16,199.54,Efectivo,Cancelado
574,112,2022-11-10,177.85,Tarjeta de crédito,Cancelado
575,7,2024-01-14,420.36,Transferencia,Entregado
576,712,2023-03-31,426.16,Efectivo,Pendiente
577,435,2024-02-06,367.8,Efectivo,Entregado
578,313,2023-01-30,455.79,Efectivo,Entregado
579,964,2023-01-11,147.62,Efectivo,Cancelado
580,528,2024-05-23,454.67,Transferencia,Entregado
581,216,2024-06-27,240.92,Tarjeta de crédito,Entregado
582,741,2023-10-07,57.38,Efectivo,Entregado
583,214,2024-05-26,481.52,Tarjeta de crédito,Cancelado
584,803,2022-12-22,211.38,Transferencia,Pendiente
585,970,2023-02-01,363.64,Efectivo,Cancelado
586,133,2024-03-29,357.8,Efectivo,Pendiente
587,764,2023-09-29,219.15,Efectivo,Pendiente
588,233,2022-10-14,361.33,Efectivo,Pendiente
589,693,2022-11-20,303.41,Transferencia,Cancelado
590,216,2024-08-02,251.25,Transferencia,Entregado
591,417,2022-11-30,27.42,Efectivo,Cancelado
592,51,2023-06-10,355.13,Transferencia,Entregado
593,764,2024-02-15,242.33,Transferencia,Cancelado
594,56,2023-09-05,137.06,Efectivo,Entregado
595,641,2023-07-13,138.27,Tarjeta de crédito,Pendiente
596,718,2024-09-20,376.71,Efectivo,Cancelado
597,612,2024-05-27,338.44,Efectivo,Entregado
598,758,2022-11-22,351.46,Transferencia,Cancelado
599,219,2022-12-09,472.27,Tarjeta de crédito,Pendiente
600,156,2023-07-20,235.15,Transferencia,Pendiente
601,659,2023-03-06,385.84,Transferencia,Pendiente
602,574,2022-12-20,430.43,Transferencia,Pendiente
603,328,2022-11-29,116.57,Tarjeta de crédito,Pendiente
604,490,2023-06-01,471.74,Efectivo,Entregado
605,823,2022-12-01,102.12,Efectivo,Entregado
606,827,2023-03-31,104.8,Transferencia,Cancelado
607,98,2024-09-07,115.46,Transferencia,Pendiente
608,449,2023-08-20,205.04,Tarjeta de crédito,Pendiente
609,669,2023-09-24,249.07,Tarjeta de crédito,Pendiente
610,409,2024-01-23,86.71,Tarjeta de crédito,Pendiente
611,565,2022-12-30,105.36,Efectivo,Pendiente
612,972,2022-10-28,461.42,Efectivo,Entregado
613,345,2023-02-24,311.35,Tarjeta de crédito,Cancelado
614,736,2023-12-31,196.15,Tarjeta de crédito,Cancelado
615,510,2024-05-20,97.34,Tarjeta de crédito,Pendiente
616,372,2024-01-12,230.19,Efectivo,Cancelado
617,394,2023-01-24,87.76,Transferencia,Pendiente
618,822,2024-01-02,24.58,Tarjeta de crédito,Pendiente
619,520,2024-10-10,223.13,Efectivo,Cancelado
620,474,2023-02-22,380.98,Tarjeta de crédito,Cancelado
621,197,2023-07-10,271.99,Transferencia,Pendiente
622,55,2023-04-02,384.28,Tarjeta de crédito,Cancelado
623,477,2023-12-06,461.75,Efectivo,Entregado
624,409,2023-11-13,255.99,Transferencia,Entregado
625,165,2024-05-04,53.56,Efectivo,Entregado
626,975,2023-05-10,409.64,Efectivo,Pendiente
627,533,2023-02-21,180.63,Tarjeta de crédito,Pendiente
628,218,2024-07-05,241.58,Efectivo,Entregado
629,625,2023-01-29,125.75,Transferencia,Pendiente
630,417,2024-07-23,411.67,Tarjeta de crédito,Cancelado
631,586,2022-11-25,411.33,Efectivo,Pendiente
632,615,2023-09-19,155.33,Transferencia,Entregado
633,275,2023-03-13,129.59,Transferencia,Pendiente
634,651,2023-01-02,302.41,Efectivo,Entregado
635,148,2024-02-28,438.83,Tarjeta de crédito,Entregado
636,551,2023-01-31,475.67,Transferencia,Cancelado
637,893,2022-10-28,79.01,Transferencia,Cancelado
638,982,2023-05-25,69.45,Tarjeta de crédito,Entregado
639,594,2023-02-24,167.76,Efectivo,Cancelado
640,850,2024-06-09,313.66,Tarjeta de crédito,Entregado
641,409,2023-08-15,117.19,Transferencia,Pendiente
642,158,2024-06-06,329.85,Transferencia,Entregado
643,642,2023-10-05,325.88,Efectivo,Cancelado
644,52,2023-07-22,349.8,Tarjeta de crédito,Cancelado
645,803,2024-05-31,88.23,Efectivo,Entregado
646,722,2024-08-05,405.0,Transferencia,Entregado
647,728,2024-03-01,416.13,Transferencia,Entregado
648,351,2024-07-10,388.63,Efectivo,Cancelado
649,894,2024-04-02,445.76,Efectivo,Pendiente
650,675,2023-11-30,415.05,Transferencia,Pendiente
651,676,2022-10-25,185.36,Transferencia,Cancelado
652,897,2024-04-21,75.96,Transferencia,Pendiente
653,589,2022-10-28,266.86,Efectivo,Cancelado
654,949,2023-10-14,268.4,Tarjeta de crédito,Entregado
655,403,2024-09-18,238.75,Efectivo,Entregado
656,747,2024-10-07,451.55,Tarjeta de crédito,Pendiente
657,322,2022-12-25,306.85,Transferencia,Pendiente
658,452,2024-06-24,476.14,Tarjeta de crédito,Cancelado
659,181,2024-09-19,482.25,Tarjeta de crédito,Pendiente
660,434,2024-07-15,120.22,Tarjeta de crédito,Entregado
661,527,2023-06-29,415.05,Transferencia,Entregado
662,257,2022-11-11,102.3,Efectivo,Cancelado
663,833,2024-02-22,102.88,Efectivo,Cancelado
664,493,2023-06-07,51.97,Efectivo,Cancelado
665,318,2024-03-31,153.83,Transferencia,Cancelado
666,645,2023-11-15,133.4,Transferencia,Cancelado
667,695,2023-09-07,467.6,Tarjeta de crédito,Cancelado
668,928,2024-07-02,58.32,Tarjeta de crédito,Pendiente
669,692,2024-03-30,329.91,Tarjeta de crédito,Cancelado
670,59,2024-07-27,486.87,Efectivo,Pendiente
671,53,2023-07-28,147.09,Transferencia,Pendiente
672,664,2024-10-01,467.73,Efectivo,Pendiente
673,52,2023-12-18,373.12,Transferencia,Pendiente
674,552,2024-06-22,347.28,Efectivo,Pendiente
675,825,2022-10-16,327.2,Efectivo,Pendiente
676,760,2023-08-23,238.41,Transferencia,Pendiente
677,404,2023-11-07,248.54,Efectivo,Pendiente
678,486,2024-05-29,292.37,Efectivo,Cancelado
679,677,2022-11-10,144.66,Transferencia,Pendiente
680,136,2024-04-18,193.67,Transferencia,Cancelado
681,815,2024-08-16,91.56,Efectivo,Cancelado
682,885,2024-08-06,242.86,Tarjeta de crédito,Cancelado
683,820,2023-02-25,331.87,Tarjeta de crédito,Entregado
684,927,2024-10-08,167.5,Transferencia,Pendiente
685,144,2024-07-25,498.9,Transferencia,Entregado
686,748,2023-11-12,67.01,Efectivo,Pendiente
687,179,2023-09-23,149.37,Tarjeta de crédito,Entregado
688,918,2023-04-16,126.66,Transferencia,Entregado
689,868,2024-09-26,362.01,Tarjeta de crédito,Pendiente
690,29,2023-07-27,252.94,Tarjeta de crédito,Entregado
691,283,2024-03-24,208.34,Tarjeta de crédito,Entregado
692,362,2024-07-01,339.77,Transferencia,Pendiente
693,694,2023-01-18,134.05,Transferencia,Entregado
694,749,2023-07-31,200.13,Transferencia,Entregado
695,222,2024-05-13,346.18,Transferencia,Entregado
696,946,2023-10-30,330.54,Tarjeta de crédito,Entregado
697,554,2024-02-02,199.64,Tarjeta de crédito,Cancelado
698,361,2023-04-13,85.27,Transferencia,Pendiente
699,385,2024-09-07,405.19,Efectivo,Pendiente
700,536,2023-05-14,67.45,Tarjeta de crédito,Entregado
701,297,2022-11-24,345.77,Efectivo,Pendiente
702,817,2023-02-12,374.97,Transferencia,Pendiente
703,178,2022-12-22,222.94,Tarjeta de crédito,Entregado
704,633,2024-09-07,155.71,Transferencia,Cancelado
705,140,2023-06-16,322.3,Transferencia,Cancelado
706,609,2023-11-08,474.7,Transferencia,Pendiente
707,334,2024-02-11,376.1,Transferencia,Pendiente
708,938,2023-02-02,169.67,Transferencia,Entregado
709,357,2024-10-08,281.68,Efectivo,Pendiente
710,676,2023-04-02,72.29,Tarjeta de crédito,Cancelado
711,129,2024-09-14,65.77,Tarjeta de crédito,Entregado
712,607,2023-07-31,157.59,Tarjeta de crédito,Pendiente
713,324,2023-09-01,268.95,Transferencia,Entregado
714,127,2023-11-02,54.14,Efectivo,Entregado
715,483,2023-10-14,128.22,Efectivo,Entregado
716,251,2023-12-04,22.95,Tarjeta de crédito,Pendiente
717,65,2023-05-25,492.96,Efectivo,Pendiente
718,317,2024-01-11,434.29,Transferencia,Pendiente
719,243,2023-09-26,206.35,Efectivo,Entregado
720,920,2023-01-03,124.28,Efectivo,Entregado
721,682,2023-12-07,245.78,Tarjeta de crédito,Pendiente
722,502,2023-06-15,440.43,Transferencia,Pendiente
723,908,2024-02-07,328.98,Tarjeta de crédito,Entregado
724,734,2022-11-06,58.27,Tarjeta de crédito,Entregado
725,953,2023-02-24,33.75,Efectivo,Pendiente
726,925,2023-11-22,175.22,Transferencia,Pendiente
727,804,2024-06-15,311.35,Tarjeta de crédito,Pendiente
728,736,2022-12-26,57.07,Efectivo,Pendiente
729,114,2023-04-08,495.06,Efectivo,Cancelado
730,388,2023-10-29,63.68,Transferencia,Entregado
731,148,2023-10-25,289.71,Efectivo,Entregado
732,973,2023-01-08,34.5,Tarjeta de crédito,Pendiente
733,686,2023-04-01,322.31,Tarjeta de crédito,Pendiente
734,597,2024-08-05,167.58,Transferencia,Pendiente
735,77,2024-10-06,373.13,Efectivo,Entregado
736,580,2024-01-19,185.55,Tarjeta de crédito,Entregado
737,750,2023-05-09,278.71,Efectivo,Entregado
738,630,2022-11-21,425.96,Transferencia,Cancelado
739,642,2023-03-27,485.62,Efectivo,Entregado
740,818,2024-06-11,233.04,Transferencia,Pendiente
741,912,2024-02-24,95.33,Efectivo,Pendiente
742,251,2024-05-22,268.17,Efectivo,Entregado
743,967,2024-03-06,334.69,Transferencia,Cancelado
744,149,2022-12-12,171.75,Tarjeta de crédito,Pendiente
745,890,2024-02-15,57.58,Efectivo,Cancelado
746,946,2022-11-18,378.09,Tarjeta de crédito,Pendiente
747,865,2024-10-03,428.53,Efectivo,Entregado
748,775,2023-02-20,40.36,Efectivo,Pendiente
749,567,2023-05-11,362.04,Transferencia,Entregado
750,95,2023-05-23,235.46,Efectivo,Cancelado
751,589,2024-07-06,496.64,Tarjeta de crédito,Entregado
752,853,2024-07-18,105.08,Tarjeta de crédito,Pendiente
753,702,2024-03-22,183.64,Efectivo,Entregado
754,502,2023-06-26,215.47,Transferencia,Entregado
755,735,2023-05-10,170.44,Transferencia,Cancelado
756,999,2023-10-05,497.45,Transferencia,Entregado
757,789,2023-05-20,211.34,Efectivo,Cancelado
758,100,2024-01-29,237.6,Transferencia,Entregado
759,552,2023-12-20,224.07,Efectivo,Cancelado
760,150,2023-02-05,440.51,Transferencia,Cancelado
761,855,2024-06-27,312.34,Tarjeta de crédito,Cancelado
762,363,2024-05-26,336.66,Transferencia,Pendiente
763,408,2024-01-03,226.76,Tarjeta de crédito,Entregado
764,618,2023-07-30,113.83,Efectivo,Entregado
765,275,2023-07-06,236.21,Efectivo,Cancelado
766,39,2023-04-06,39.89,Tarjeta de crédito,Cancelado
767,672,2023-11-22,290.35,Efectivo,Pendiente
768,625,2024-04-04,119.88,Tarjeta de crédito,Cancelado
769,752,2024-04-22,274.43,Tarjeta de crédito,Entregado
770,601,2023-11-15,490.18,Tarjeta de crédito,Pendiente
771,551,2023-01-14,264.8,Transferencia,Pendiente
772,771,2022-10-16,175.17,Tarjeta de crédito,Cancelado
773,900,2024-03-16,128.84,Efectivo,Cancelado
774,363,2023-08-01,58.63,Efectivo,Entregado
775,631,2023-07-12,478.05,Tarjeta de crédito,Entregado
776,778,2023-02-03,490.4,Tarjeta de crédito,Cancelado
777,14,2024-03-11,312.83,Transferencia,Cancelado
778,681,2024-06-01,123.63,Transferencia,Entregado
779,822,2022-12-01,309.5,Efectivo,Entregado
780,959,2024-02-26,409.8,Transferencia,Cancelado
781,661,2022-12-13,481.02,Efectivo,Cancelado
782,74,2023-05-25,257.95,Tarjeta de crédito,Pendiente
783,304,2024-01-20,498.47,Transferencia,Pendiente
784,492,2024-06-01,139.22,Efectivo,Entregado
785,793,2023-02-16,415.58,Tarjeta de crédito,Entregado
786,138,2023-05-25,467.34,Tarjeta de crédito,Entregado
787,574,2023-06-05,73.83,Transferencia,Entregado
788,89,2022-12-16,110.34,Transferencia,Entregado
789,920,2023-09-23,374.43,Tarjeta de crédito,Pendiente
790,572,2024-09-06,96.22,Tarjeta de crédito,Entregado
791,88,2024-09-25,460.48,Transferencia,Entregado
792,925,2023-07-16,281.04,Efectivo,Entregado
793,853,2023-11-01,36.22,Transferencia,Pendiente
794,937,2024-07-09,133.29,Efectivo,Pendiente
795,425,2023-07-09,454.39,Tarjeta de crédito,Pendiente
796,509,2024-03-03,380.77,Tarjeta de crédito,Cancelado
797,47,2023-02-12,120.59,Efectivo,Pendiente
798,950,2023-06-19,181.16,Efectivo,Cancelado
799,11,2023-12-17,472.89,Transferencia,Pendiente
800,897,2024-08-28,309.87,Transferencia,Pendiente
801,529,2024-01-07,29.43,Efectivo,Cancelado
802,222,2023-06-11,466.59,Tarjeta de crédito,Pendiente
803,942,2024-05-29,354.5,Tarjeta de crédito,Entregado
804,336,2024-02-20,100.2,Transferencia,Entregado
805,914,2024-10-09,449.77,Tarjeta de crédito,Pendiente
806,411,2024-07-13,223.39,Efectivo,Cancelado
807,700,2024-01-07,109.24,Transferencia,Entregado
808,746,2023-06-04,402.9,Tarjeta de crédito,Pendiente
809,133,2022-10-27,325.18,Efectivo,Entregado
810,623,2024-10-12,124.02,Transferencia,Pendiente
811,329,2023-05-04,386.86,Tarjeta de crédito,Entregado
812,888,2022-12-12,326.27,Tarjeta de crédito,Entregado
813,604,2023-09-10,357.7,Transferencia,Entregado
814,680,2023-06-18,494.5,Efectivo,Cancelado
815,764,2024-01-22,176.12,Transferencia,Pendiente
816,984,2024-06-03,166.88,Efectivo,Pendiente
817,645,2024-05-16,153.19,Tarjeta de crédito,Pendiente
818,935,2023-10-30,437.18,Efectivo,Entregado
819,424,2024-04-26,377.62,Transferencia,Cancelado
820,950,2024-05-01,228.39,Efectivo,Cancelado
821,751,2023-11-29,154.8,Efectivo,Pendiente
822,802,2024-09-06,204.34,Transferencia,Entregado
823,247,2023-07-02,414.88,Transferencia,Pendiente
824,17,2024-05-31,187.17,Transferencia,Entregado
825,68,2023-08-07,433.27,Efectivo,Pendiente
826,335,2024-06-22,65.5,Efectivo,Cancelado
827,772,2022-10-28,33.45,Efectivo,Cancelado
828,481,2023-08-31,199.72,Tarjeta de crédito,Cancelado
829,866,2023-08-27,383.24,Transferencia,Pendiente
830,170,2024-09-26,343.64,Transferencia,Pendiente
831,63,2023-08-04,240.14,Transferencia,Pendiente
832,823,2024-02-02,185.14,Efectivo,Entregado
833,445,2024-09-05,481.48,Transferencia,Entregado
834,40,2024-02-16,454.89,Transferencia,Pendiente
835,747,2024-04-10,221.07,Tarjeta de crédito,Pendiente
836,732,2023-04-02,401.2,Transferencia,Pendiente
837,438,2023-11-15,101.1,Transferencia,Entregado
838,761,2024-01-08,36.98,Efectivo,Cancelado
839,275,2024-03-09,290.28,Efectivo,Cancelado
840,161,2023-04-18,289.96,Transferencia,Entregado
841,567,2022-11-26,313.18,Tarjeta de crédito,Cancelado
842,137,2024-08-29,67.94,Tarjeta de crédito,Entregado
843,957,2022-11-27,112.46,Transferencia,Entregado
844,287,2023-11-20,137.12,Efectivo,Pendiente
845,548,2022-10-15,94.88,Transferencia,Cancelado
846,345,2022-11-29,317.57,Tarjeta de crédito,Cancelado
847,474,2024-01-24,202.38,Efectivo,Pendiente
848,315,2023-11-02,347.03,Tarjeta de crédito,Entregado
849,838,2024-10-09,421.97,Transferencia,Cancelado
850,178,2022-12-13,181.89,Tarjeta de crédito,Entregado
851,418,2024-08-22,298.95,Tarjeta de crédito,Entregado
852,510,2022-11-11,174.5,Tarjeta de crédito,Pendiente
853,100,2023-06-29,244.04,Transferencia,Cancelado
854,908,2024-04-23,241.67,Efectivo,Pendiente
855,110,2023-12-19,99.81,Efectivo,Pendiente
856,548,2023-09-11,190.76,Transferencia,Pendiente
857,56,2023-01-21,108.89,Efectivo,Pendiente
858,965,2022-11-06,69.15,Transferencia,Cancelado
859,131,2024-02-04,377.89,Efectivo,Entregado
860,748,2022-11-27,90.0,Transferencia,Entregado
861,367,2024-08-23,136.57,Tarjeta de crédito,Entregado
862,485,2023-09-22,159.81,Efectivo,Entregado
863,263,2024-05-26,45.66,Transferencia,Cancelado
864,544,2023-01-24,273.51,Transferencia,Cancelado
865,268,2023-06-05,461.19,Transferencia,Cancelado
866,511,2023-04-16,240.37,Transferencia,Entregado
867,448,2024-07-30,486.41,Transferencia,Cancelado
868,868,2024-07-23,198.95,Tarjeta de crédito,Pendiente
869,327,2024-03-13,495.45,Tarjeta de crédito,Pendiente
870,460,2024-07-04,63.48,Tarjeta de crédito,Entregado
871,14,2024-07-13,390.44,Transferencia,Pendiente
872,11,2023-01-08,101.31,Transferencia,Cancelado
873,885,2023-11-08,365.93,Efectivo,Cancelado
874,494,2023-11-11,335.74,Efectivo,Pendiente
875,277,2024-10-12,125.53,Efectivo,Cancelado
876,77,2023-09-09,494.12,Efectivo,Pendiente
877,70,2023-01-10,290.3,Transferencia,Entregado
878,898,2023-07-16,178.33,Tarjeta de crédito,Pendiente
879,432,2022-11-04,462.26,Tarjeta de crédito,Entregado
880,638,2022-12-15,123.42,Transferencia,Entregado
881,700,2023-03-12,253.41,Tarjeta de crédito,Entregado
882,480,2023-03-03,178.96,Transferencia,Pendiente
883,429,2023-10-24,460.0,Tarjeta de crédito,Cancelado
884,119,2023-02-10,89.05,Efectivo,Entregado
885,970,2024-08-22,382.71,Tarjeta de crédito,Cancelado
886,174,2024-02-13,30.84,Efectivo,Entregado
887,92,2023-04-07,317.56,Tarjeta de crédito,Entregado
888,182,2023-04-12,21.78,Efectivo,Cancelado
889,697,2023-11-14,465.5,Transferencia,Pendiente
890,122,2023-01-25,302.6,Transferencia,Entregado
891,866,2024-07-08,352.5,Transferencia,Cancelado
892,525,2024-01-27,385.41,Tarjeta de crédito,Pendiente
893,914,2024-01-03,448.76,Efectivo,Entregado
894,559,2023-03-04,147.71,Transferencia,Cancelado
895,728,2024-07-05,141.9,Transferencia,Pendiente
896,716,2023-11-18,292.13,Efectivo,Pendiente
897,347,2023-09-14,399.92,Efectivo,Entregado
898,549,2023-11-25,299.83,Tarjeta de crédito,Entregado
899,556,2023-03-28,370.22,Transferencia,Cancelado
900,598,2024-02-03,482.81,Transferencia,Pendiente
901,795,2023-12-20,109.94,Tarjeta de crédito,Pendiente
902,406,2023-02-15,481.0,Tarjeta de crédito,Pendiente
